id,id_media_type,published_date,title,url,link_download,link_full_version,author,isbn,price,rate,jenis_rate,origin,size,page,tags,summary,status,image,image_preview_1,image_preview_2,image_preview_3,image_preview_4,image_preview_5
2784,1,21/10/2015,Your Lie in April 03,http://www.gramedia.com,,,NAOSHI ARAKAWA,978602339544 6,25000,5,R,Jepang,"11,2 x 17,6",200,"drama,romance,school life,shoujo,music","kompetisi musik Maihou dimulai. Chopin milik Takeshi Aiza, 
unggulan utama untuk memenangkan kompetisi musik Maihou. 
Bach milik Emi Igawa yang bersemangat untuk mengalahkan Kousei Arima. 
Satu persatu para saingan tampil dan bermain dengan sekuat tenaga, dan pada akhirnya sampai jugalah giliran Arima untuk tampil. 
Musik seperti apakah yang akan ditampilkan Kousei Arima?",,2784_Long_Hu_Men_The_Vengeance_Continues_19.jpg,,,,,
2785,1,14/10/2015,KMI Roket 02,http://www.gramedia.com,,,Komunitas Mangaka Indonesia (KMI),9786023395385,22500,4,R,Indonesia,13 x 19,216,"magazine,indonesia,comics",,,2785_KMI_Roket_02.jpg,,,,,
2786,1,21/10/2015,Love Cotton 04,http://www.gramedia.com,,,CHAN KASHINOKI,978602339545 3,20000,4,R,Jepang,"11,2 x 17,6",176,"drama,shoujo,adventure","Kali ini Love Cotton mendapat tantangan berat: membuat gaun pengantin untuk seorang kritikus mode yang terkenal kejam dan tegas! Rumah mode terkenal saja tak mampu membuatnya, apalagi Love Cotton yang belum punya nama besar. Mampukah Naru, Rin, Mirai, dan Tadashi memenangkan tantangan itu? 

Love Cotton juga ditawari ikut dalam pertandingan fesyen antar rumah mode yang ditayangkan oleh TV nasional. Hadiahnya? Hak untuk menyewa sebuah toko di Tokyo! Namun lawan-lawan mereka adalah rumah mode yang bagus dan terkenal. Akankah kepintaran Naru, imajinasi Mirai, keterampilan Rin dan Tadashi membawa mereka ke Tokyo?!",,2786_Love_Cotton_04.jpg,,,,,
2787,1,21/10/2015,Kanon Secret Super Idol 03,http://www.gramedia.com,,,YUU YABUUCHI,978602339548 4,20000,4,R,Jepang,"11,2 x 17,6",184,"drama,romance,adventure,shoujo","Soushi dan Kokone mengupload video musik mereka di internet, nyanyian Soushi sebagai “Kanon” pun menghebohkan internet! Mereka jadi akrab dengan Remi, seorang penyanyi dan penulis lagu remaja. Ternyata Remi pindah ke sekolah mereka, padahal Soushi dan Kokone berusaha menyembunyikan jati diri Kanon! Dan yang lebih gawat lagi, sepertinya Remi jatuh cinta pada Soushi!",,2787_Kanon_Secret_Super_Idol_03.jpg,,,,,
2788,1,21/10/2015,"Night is Short, Walk On Girl 02",http://www.gramedia.com,,,RANMARU KOTONE / TOMIHIKO MORIMI,978602339543 9,20000,4,R,Jepang,"11,4 x 16,8",216,"drama,shoujo,adventure,romance","“Senpai” yang jatuh cinta pada gadis berambut hitam di klubnya harus keluar masuk pusat toko buku tua, naik turun gunung Daimonji, demi mengejar pujaan hatinya. Tapi jarak di antara mereka tak juga berkurang... ",,"2788_Night_is_Short,_Walk_On_Girl_02.jpg",,,,,
2789,1,21/10/2015,Friendless Yugami 02,http://www.gramedia.com,,,JUN SAKURA,978602339547 7,20000,4,R,Jepang,"11,2 x 17,6",168,"drama,school life,shoujo,comedy","Tiba-tiba surat cinta menghampiri Yugami-kun, si cowok yang punya dunia sendiri.
Tentu saja Yugami-kun, nggak akan peduli perasaan si Pengirim. Kesalahpahaman-kesalahpahaman terus lahir, sampai kondisinya jadi rumit! Lalu terjadi kekacauan di tim Baseball Kamihoshi!!",,2789_Friendless_Yugami_02.jpg,,,,,
2790,1,21/10/2015,Police and High School Girl 04,http://www.gramedia.com,,,MAKI MIYOSHI,978602339541 5,20000,4,R,Jepang,"11,2 x 17,6",176,"drama,romance,shoujo","Kako tengah bahagia, sedangkan Ookami harus mengatasi masalahnya sendirian. Di balik luka-luka memarnya dan kebenciannya pada polisi, ternyata Ookami memiliki alasan yang mendalam… 
Semua rahasia gelap Ookami terungkap di sini!!!",,2790_Police_and_High_School_Girl_04.jpg,,,,,
2791,1,21/10/2015,Full Bloom Cheekiness 01,http://www.gramedia.com,,,MIYUKI MITSUBACHI,978602339542 2,20000,4,R,Jepang,"11,2 x 17,6",176,"drama,romance,shoujo,school life","Yuki menjadi manajer klub basket demi mengejar kapten yang disukainya. Perasaannya itu ia sembunyikan dari siapapun. Tapi kemudian rahasia itu diketahui oleh Naruse, adik kelasnya di klub basket. Terlebih lagi, Naruse malah suka pada Yuki dan mengejarnya habis-habisan! 
Inilah kisah komedi romantis antara anggota baru klub basket yang menjengkelkan dan manajer rajin yang sikapnya dingin! ",,2791_Full_Bloom_Cheekiness_01.jpg,,,,,
2792,1,21/10/2015,Sweet Berry 01,http://www.gramedia.com,,,AKI ARATA,978602339539 2,20000,4,R,Jepang,"11,4 x 16,8",168,"drama,romance,shoujo,school life","Terobsesi tangan, suara, rambut, dan sebagainya... Inilah yang dialami tokoh utama kita, Mizuhara Hiyori, yang membuat hidupnya susah. Saat masuk ke SMA, dia bertemu dengan cowok yang membuat dia sulit mengendalikan obsesinya. Cowok itu bernama Narita…",,2792_Sweet_Berry_01.jpg,,,,,
2793,1,21/10/2015,When Mitsuba in Love 04 - tamat,http://www.gramedia.com,,,YUKIMO HOSHIMORI,978602339546 0,20000,4,R,Jepang,"11,2 x 17,6",184,"drama,romance,shoujo,school life","Mitsuba dan Sakurai benar-benar sudah seperti sepasang kekasih.
Musim berganti… 
Mereka berdua bukan bunga yang cantik, juga bukan daun Semanggi berkelopak empat pembawa keberuntungan.
Di mana-mana, tidak ada seorang pun yang menyadari kisah cinta “Mitsuba” yang ajaib.
",,2793_When_Mitsuba_in_Love_04_-_tamat.jpg,,,,,
